Symbol,Date,EnTime,Bprice,ExTime,Sprice,Option,p/l,Strike
NIFTY,05/09/22,14:35:00,133,14:40:00,144.4,Buy Put,570,17700
NIFTY,05/09/22,14:40:00,106.05,14:45:00,112.1,Buy Call,302.5,17700
NIFTY,05/09/22,14:45:00,138.3,15:00:00,149.5,Buy Put,560,17700
NIFTY,05/09/22,15:00:00,107.1,15:15:00,116.75,Buy Call,482.5,17700
NIFTY,05/09/22,15:15:00,136.25,15:30:00,138.55,Sell Call,115,17700
NIFTY,06/09/22,9:30:00,102.1,11:00:00,150.95,Buy Put,2442.5,17700
NIFTY,06/09/22,11:00:00,85.4,11:20:00,93.9,Buy Call,425,17700
NIFTY,06/09/22,11:20:00,129.85,11:35:00,139.55,Buy Put,485,17700
NIFTY,06/09/22,11:35:00,88.65,13:00:00,115.25,Buy Call,1330,17700
NIFTY,06/09/22,13:00:00,100.15,13:25:00,107.85,Buy Put,385,17700
NIFTY,06/09/22,13:25:00,105.3,13:35:00,114.15,Buy Call,442.5,17700
NIFTY,06/09/22,13:35:00,95.65,13:55:00,113.15,Buy Put,875,17700
NIFTY,06/09/22,13:55:00,96.95,14:00:00,101.65,Buy Call,235,17700
NIFTY,06/09/22,14:00:00,106.15,14:05:00,110.55,Buy Put,220,17700
NIFTY,06/09/22,14:05:00,98,14:15:00,104,Buy Call,300,17700
NIFTY,06/09/22,14:15:00,103.55,14:20:00,109.25,Buy Put,285,17700
NIFTY,06/09/22,14:20:00,98.4,14:30:00,108.7,Buy Call,515,17700
NIFTY,06/09/22,14:30:00,100,15:00:00,131.3,Buy Put,1565,17700
NIFTY,06/09/22,15:00:00,80.85,15:10:00,93.1,Buy Call,612.5,17700
NIFTY,06/09/22,15:10:00,116.1,15:25:00,127.05,Buy Put,547.5,17700
NIFTY,06/09/22,15:25:00,85,15:30:00,84.45,Sell Put,-27.5,17700
NIFTY,07/09/22,9:20:00,75.9,9:30:00,80.25,Buy Call,217.5,17600
NIFTY,07/09/22,9:30:00,115.05,9:35:00,125.15,Buy Put,505,17600
NIFTY,07/09/22,9:35:00,70.6,9:45:00,82.5,Buy Call,595,17600
NIFTY,07/09/22,9:45:00,105.95,9:50:00,111.35,Buy Put,270,17600
NIFTY,07/09/22,9:50:00,76.2,9:55:00,77.6,Buy Call,70,17600
NIFTY,07/09/22,9:55:00,108.85,10:00:00,113.4,Buy Put,227.5,17600
NIFTY,07/09/22,10:00:00,74.7,10:10:00,81.65,Buy Call,347.5,17600
NIFTY,07/09/22,10:10:00,101.95,10:25:00,110.55,Buy Put,430,17600
NIFTY,07/09/22,10:25:00,74.6,10:35:00,77.55,Buy Call,147.5,17600
NIFTY,07/09/22,10:35:00,104.45,11:25:00,120.3,Buy Put,792.5,17600
NIFTY,07/09/22,11:25:00,60.9,12:25:00,100,Buy Call,1955,17600
NIFTY,07/09/22,12:25:00,74.5,12:30:00,76.85,Buy Put,117.5,17600
NIFTY,07/09/22,12:30:00,96.35,12:40:00,97.7,Buy Call,67.5,17600
NIFTY,07/09/22,12:40:00,75.7,12:55:00,79.95,Buy Put,212.5,17600
NIFTY,07/09/22,12:55:00,87.55,13:05:00,92.7,Buy Call,257.5,17600
NIFTY,07/09/22,13:05:00,76.4,13:10:00,77.15,Buy Put,37.5,17600
NIFTY,07/09/22,13:10:00,90.45,14:10:00,100.7,Buy Call,512.5,17600
NIFTY,07/09/22,14:10:00,63.65,14:45:00,75,Buy Put,567.5,17600
NIFTY,07/09/22,14:45:00,80.2,14:50:00,89.4,Buy Call,460,17600
NIFTY,07/09/22,14:50:00,68.35,14:55:00,74.05,Buy Put,285,17600
NIFTY,07/09/22,14:55:00,83.8,15:05:00,87.65,Buy Call,192.5,17600
NIFTY,07/09/22,15:05:00,68.5,15:10:00,70.6,Buy Put,105,17600
NIFTY,07/09/22,15:10:00,86.7,15:29:50,97.5,Sell Put,540,17600
NIFTY,08/09/22,9:20:00,23.25,9:45:00,38.3,Buy Call,752.5,17800
NIFTY,08/09/22,9:45:00,62.2,9:50:00,66.25,Buy Put,202.5,17800
NIFTY,08/09/22,9:50:00,34.95,9:55:00,37.4,Buy Call,122.5,17800
NIFTY,08/09/22,9:55:00,62.95,10:00:00,64.8,Buy Put,92.5,17800
NIFTY,08/09/22,10:00:00,34.65,10:05:00,37.1,Buy Call,122.5,17800
NIFTY,08/09/22,10:05:00,61.2,10:10:00,71.45,Buy Put,512.5,17800
NIFTY,08/09/22,10:10:00,30.9,10:25:00,34.4,Buy Call,175,17800
NIFTY,08/09/22,10:25:00,61.7,11:00:00,74.4,Buy Put,635,17800
NIFTY,08/09/22,11:00:00,24.2,11:10:00,24.95,Buy Call,37.5,17800
NIFTY,08/09/22,11:10:00,67.4,11:40:00,86.9,Buy Put,975,17800
NIFTY,08/09/22,11:40:00,15.9,12:05:00,23.15,Buy Call,362.5,17800
NIFTY,08/09/22,12:05:00,64.55,12:10:00,72.4,Buy Put,392.5,17800
NIFTY,08/09/22,12:10:00,19.2,12:15:00,20.55,Buy Call,67.5,17800
NIFTY,08/09/22,12:15:00,68.05,12:30:00,72.35,Buy Put,215,17800
NIFTY,08/09/22,12:30:00,16.1,12:45:00,16.65,Buy Call,27.5,17800
NIFTY,08/09/22,12:45:00,63.95,13:25:00,79,Buy Put,752.5,17800
NIFTY,08/09/22,13:25:00,8.65,15:10:00,8.05,Buy Call,-30,17800
NIFTY,08/09/22,15:10:00,5.9,15:15:00,6.4,Buy Put,25,17800
NIFTY,08/09/22,15:15:00,4.05,15:30:00,0.05,Sell Put,-200,17800
NIFTY,09/09/22,9:20:00,132.2,9:40:00,144.45,Buy Put,612.5,17900
NIFTY,09/09/22,9:40:00,128.35,9:45:00,135.25,Buy Call,345,17900
NIFTY,09/09/22,9:45:00,134.6,9:50:00,138.7,Buy Put,205,17900
NIFTY,09/09/22,9:50:00,132.7,10:10:00,142.05,Buy Call,467.5,17900
NIFTY,09/09/22,10:10:00,125,10:15:00,132.3,Buy Put,365,17900
NIFTY,09/09/22,10:15:00,134.85,10:25:00,142.9,Buy Call,402.5,17900
NIFTY,09/09/22,10:25:00,122.75,10:30:00,126,Buy Put,162.5,17900
NIFTY,09/09/22,10:30:00,139,10:40:00,143.4,Buy Call,220,17900
NIFTY,09/09/22,10:40:00,121.2,10:55:00,129.55,Buy Put,417.5,17900
NIFTY,09/09/22,10:55:00,136.35,11:00:00,137.8,Buy Call,72.5,17900
NIFTY,09/09/22,11:00:00,126.7,11:25:00,143.3,Buy Put,830,17900
NIFTY,09/09/22,11:25:00,123.1,11:30:00,129.3,Buy Call,310,17900
NIFTY,09/09/22,11:30:00,133.7,12:30:00,173,Buy Put,1965,17900
NIFTY,09/09/22,12:30:00,107.6,12:50:00,117,Buy Call,470,17900
NIFTY,09/09/22,12:50:00,154,12:55:00,158.65,Buy Put,232.5,17900
NIFTY,09/09/22,12:55:00,114.1,13:00:00,118.75,Buy Call,232.5,17900
NIFTY,09/09/22,13:00:00,151.65,13:45:00,177.8,Buy Put,1307.5,17900
NIFTY,09/09/22,13:45:00,106.65,14:30:00,118.25,Buy Call,580,17900
NIFTY,09/09/22,14:30:00,148,14:35:00,156.05,Buy Put,402.5,17900
NIFTY,09/09/22,14:35:00,112.35,15:00:00,118.5,Buy Call,307.5,17900
NIFTY,09/09/22,15:00:00,145.85,15:30:00,166.6,Sell Call,1037.5,17900
NIFTY,12/09/22,9:40:00,87.1,10:30:00,98.4,Buy Call,565,18000
NIFTY,12/09/22,10:30:00,139.45,10:55:00,142.45,Buy Put,150,18000
NIFTY,12/09/22,10:55:00,94.5,11:30:00,97.65,Buy Call,157.5,18000
NIFTY,12/09/22,11:30:00,137.3,11:40:00,138.25,Buy Put,47.5,18000
NIFTY,12/09/22,11:40:00,96.05,12:15:00,102.45,Buy Call,320,18000
NIFTY,12/09/22,12:15:00,128.75,12:35:00,133.4,Buy Put,232.5,18000
NIFTY,12/09/22,12:35:00,98.75,12:45:00,100.15,Buy Call,70,18000
NIFTY,12/09/22,12:45:00,130.3,12:50:00,138.95,Buy Put,432.5,18000
NIFTY,12/09/22,12:50:00,95.4,12:55:00,99.95,Buy Call,227.5,18000
NIFTY,12/09/22,12:55:00,131.35,13:10:00,136.95,Buy Put,280,18000
NIFTY,12/09/22,13:10:00,96.6,13:15:00,97.5,Buy Call,45,18000
NIFTY,12/09/22,13:15:00,134.95,13:40:00,137.85,Buy Put,145,18000
NIFTY,12/09/22,13:40:00,95.95,13:55:00,96.15,Buy Call,10,18000
NIFTY,12/09/22,13:55:00,135.75,14:00:00,135.7,Buy Put,-2.5,18000
NIFTY,12/09/22,14:00:00,95.6,14:20:00,109.45,Buy Call,692.5,18000
NIFTY,12/09/22,14:20:00,123.15,14:50:00,133.5,Buy Put,517.5,18000
NIFTY,12/09/22,14:50:00,98.8,15:00:00,101.5,Buy Call,135,18000
NIFTY,12/09/22,15:00:00,130.45,15:30:00,148.8,Sell Call,917.5,18000
NIFTY,13/09/22,9:20:00,65.1,10:20:00,83.4,Buy Call,915,18100
NIFTY,13/09/22,10:20:00,114.9,10:40:00,128.05,Buy Put,657.5,18100
NIFTY,13/09/22,10:40:00,72.4,11:00:00,76.55,Buy Call,207.5,18100
NIFTY,13/09/22,11:00:00,118.75,11:05:00,122.15,Buy Put,170,18100
NIFTY,13/09/22,11:05:00,74.65,11:15:00,76.3,Buy Call,82.5,18100
NIFTY,13/09/22,11:15:00,119,11:20:00,120.45,Buy Put,72.5,18100
NIFTY,13/09/22,11:20:00,75.9,11:35:00,75.8,Buy Call,-5,18100
NIFTY,13/09/22,11:35:00,119.55,11:40:00,120.6,Buy Put,52.5,18100
NIFTY,13/09/22,11:40:00,75.7,12:35:00,90,Buy Call,715,18100
NIFTY,13/09/22,12:35:00,103.65,12:45:00,108.45,Buy Put,240,18100
NIFTY,13/09/22,12:45:00,85.2,12:50:00,87,Buy Call,90,18100
NIFTY,13/09/22,12:50:00,106.8,12:55:00,107.75,Buy Put,47.5,18100
NIFTY,13/09/22,12:55:00,85.55,13:10:00,90,Buy Call,222.5,18100
NIFTY,13/09/22,13:10:00,103.4,13:15:00,108,Buy Put,230,18100
NIFTY,13/09/22,13:15:00,86,13:20:00,87.8,Buy Call,90,18100
NIFTY,13/09/22,13:20:00,104.85,13:30:00,107.5,Buy Put,132.5,18100
